Date,daily_rmse
2025-03-20,335.5512866813437
2025-03-21,170.44190977425538
2025-03-22,51.945559173532466
2025-03-23,123.98238058760315
2025-03-24,147.0459779100424
2025-03-25,111.76074480448274
2025-03-26,114.8289581314972
2025-03-27,147.2675421049859
2025-03-28,153.63251555612328
2025-03-29,175.1621672613582
2025-03-30,73.21248881659064
2025-03-31,188.08786142431322
2025-04-01,183.86532848770807
2025-04-02,185.09416751961942
2025-04-03,210.177910837696
2025-04-04,190.8484879254511
2025-04-05,170.21490626891764
2025-04-06,147.9240056394844
2025-04-07,198.09293570996252
2025-04-08,194.49540418104564
2025-04-09,168.25074394991555
2025-04-10,147.82809213458242
2025-04-11,111.83016608859914
2025-04-12,187.84307849109203
2025-04-13,128.12927309247027
2025-04-14,166.08760834653512
2025-04-15,95.51930297477814
2025-04-16,161.78242126784357
2025-04-17,118.28472813796984
2025-04-18,68.99798894039382
2025-04-19,138.52791726750627
2025-04-20,151.8417114099822
2025-04-21,122.02266287554355
2025-04-22,263.2626471822848
2025-04-23,109.57132352432224
2025-04-24,62.396522237297404
2025-04-25,81.67617279876619
2025-04-26,128.04971016108337
2025-04-27,140.59293086392455
2025-04-28,227.19241499053444
2025-04-29,193.9313887221647
2025-04-30,190.50698532523455
2025-05-01,169.38959843363273
2025-05-02,153.72767168236967
2025-05-03,129.38756564181563
2025-05-04,115.4018408789507
2025-05-05,109.04889383704763
2025-05-06,130.91554658240688
2025-05-07,103.22345332424091
2025-05-08,138.91465010677948
2025-05-09,124.17296576307442
2025-05-10,156.2583459909785
2025-05-11,132.467181900454
2025-05-12,173.53875035242572
2025-05-13,244.16125165213074
2025-05-14,188.12236917137977
2025-05-15,158.25665661008873
2025-05-16,217.5901309341265
2025-05-17,127.331214946247
2025-05-18,164.17197830687695
2025-05-19,189.3962943505523
2025-05-20,150.27623237680618
2025-05-21,101.08979585735511
2025-05-22,85.3057828570247
2025-05-23,123.21874816475555
2025-05-24,139.14332383948167
2025-05-25,97.40350725434867
2025-05-26,211.46339820374777
2025-05-27,134.9618466171797
2025-05-28,89.35701595595911
2025-05-29,111.51258570627557
2025-05-30,104.89849234892972
2025-05-31,215.19870710668138
2025-06-01,106.22028298986861
2025-06-02,226.32256194664686
2025-06-03,177.8894081690609
2025-06-04,193.5509715147965
2025-06-05,138.84829504401256
2025-06-06,130.25471125664106
2025-06-07,119.34703468271967
2025-06-08,115.18523261837622
2025-06-09,151.64729241028502
2025-06-10,97.6918720284083
2025-06-11,229.66658103271993
2025-06-12,168.3984622964449
2025-06-13,128.02953635402378
2025-06-14,143.63798658825732
2025-06-15,144.56092898807944
2025-06-16,115.95634671749153
2025-06-17,195.98146575249024
2025-06-18,153.14381024477558
2025-06-19,182.90794358725935
2025-06-20,202.77408781405478
2025-06-21,169.28712192217242
2025-06-22,149.48685384446827
2025-06-23,120.80074658992469
2025-06-24,149.24977726602702
2025-06-25,329.7454941101405
2025-06-26,185.7941759060819
2025-06-27,148.79913488299027
2025-06-28,128.03324104988863
2025-06-29,150.6528771846751
2025-06-30,275.92842948241343
2025-07-01,478.93211636428293
2025-07-02,208.4690700448882
2025-07-03,153.32733055351986
2025-07-04,130.29602075935918
2025-07-05,220.08228978084725
2025-07-06,106.79270589219567
2025-07-07,119.83620880348293
2025-07-08,197.04005904078275
2025-07-09,94.10565723705766
2025-07-10,86.4057846620515
2025-07-11,151.1771136714726
2025-07-12,167.95555245991304
2025-07-13,143.9142580398845
2025-07-14,84.56246034032536
2025-07-15,95.32071888214567
2025-07-16,64.44135879622984
2025-07-17,73.85665980109079
2025-07-18,77.04054781519322
2025-07-19,120.92081202710787
2025-07-20,124.4767707476902
2025-07-21,105.01415694702806
2025-07-22,181.90529629496785
2025-07-23,125.0035393003224
2025-07-24,77.89403443483963
2025-07-25,49.54968617737374
2025-07-26,64.01041395176786
2025-07-27,101.54444173891967
2025-07-28,108.91293798014466
2025-07-29,118.30276667298793
2025-07-30,146.12034489477207
2025-07-31,108.67669414429336
2025-08-01,68.91731028925484
2025-08-02,123.31017081144196
2025-08-03,121.84102214240896
2025-08-04,141.9159773403852
2025-08-05,111.18374293419497
2025-08-06,107.38776541291577
2025-08-07,156.81039807461855
2025-08-08,166.27728146888558
2025-08-09,163.2925389796719
2025-08-10,160.40062862866688
2025-08-11,199.45282138744474
2025-08-12,146.39635568005096
2025-08-13,198.05296291758197
2025-08-14,291.33016325447494
2025-08-15,132.50278060288204
2025-08-16,123.42786240954132
2025-08-17,129.99237204509254
2025-08-18,195.31849468425045
2025-08-19,110.21826016574694
2025-08-20,96.29610488073996
2025-08-21,66.27188695327372
2025-08-22,113.77165099786511
2025-08-23,135.96375614881367
2025-08-24,151.495847862
2025-08-25,235.04556961895378
2025-08-26,163.00693825450816
2025-08-27,210.0321983949258
2025-08-28,155.57083550937207
2025-08-29,103.62246780389712
2025-08-30,116.45806706867215
2025-08-31,120.71675628939693
2025-09-01,242.54238299881175
2025-09-02,319.343093838312
2025-09-03,144.3014134066318
2025-09-04,393.3352904828323
2025-09-05,113.42926473441443
2025-09-06,156.67339490079272
2025-09-07,127.550857093464
2025-09-08,465.213555750856
2025-09-09,505.1007184744603
2025-09-10,310.51950729129317
2025-09-11,169.36596572643842
2025-09-12,208.88782310928062
2025-09-13,132.12969826607295
2025-09-14,193.15152634154487
2025-09-15,121.66001496072863
2025-09-16,95.26148100910598
2025-09-17,162.56615363871578
2025-09-18,177.3255680538993
2025-09-19,520.8382093542788
2025-09-20,174.3965980300126
2025-09-21,122.71792480358943
2025-09-22,101.19276828765196
2025-09-23,146.20229589811322
2025-09-24,121.78537345160576
2025-09-25,128.7346498226239
2025-09-26,87.35862132127218
2025-09-27,99.35811741210118
2025-09-28,126.29569413079824
2025-09-29,515.9593718362863
2025-09-30,463.4045426164568
2025-10-01,393.1399012033698
2025-10-02,194.86955363768703
2025-10-03,133.67031209747088
2025-10-04,5.873129582094741
2025-10-05,48.39772978761578
2025-10-06,132.8565970389456
2025-10-07,276.1543780006634
2025-10-08,157.60563113144224
2025-10-09,82.93892052755685
2025-10-10,79.73623421901657
2025-10-11,68.2715056609129
2025-10-12,58.553150493903
2025-10-13,339.57026996730684
2025-10-14,434.92206292988715
2025-10-15,299.79422355770345
2025-10-16,97.41324784187593
2025-10-17,83.70330333846123
2025-10-18,76.92045547331286
2025-10-19,96.14722120075476
2025-10-20,87.17082513858918
2025-10-21,86.19069272830315
2025-10-22,324.73880683716135
2025-10-23,99.55739434418453
2025-10-24,111.88623021113528
2025-10-25,76.38128795864282
2025-10-26,45.473627989037084
2025-10-27,110.69646088963034
2025-10-28,104.23563273792064
2025-10-29,86.10234229378388
2025-10-30,80.98851335452571
2025-10-31,93.72751241549491
2025-11-01,63.52816286339854
2025-11-02,65.64469247318691
2025-11-03,79.5968927626699
2025-11-04,90.95845617678617
2025-11-05,117.09259999352352
2025-11-06,96.07879567035063
2025-11-07,114.47422418999936
2025-11-08,45.94076766257315
2025-11-09,44.27720538251744
2025-11-10,130.69797161653565
2025-11-11,81.98408994838431
2025-11-12,91.63634516103228
2025-11-13,104.54107653255342
2025-11-14,89.27762026304647
2025-11-15,47.712603608293996
2025-11-16,46.40695234233713
2025-11-17,78.7797474339016
2025-11-18,105.78984051454324
2025-11-19,112.66109721834296
2025-11-20,101.91330585398214
2025-11-21,195.65628504228366
2025-11-22,75.32616633908577
2025-11-23,41.39490643492474
2025-11-24,156.14259460133786
2025-11-25,376.1503557263523
2025-11-26,238.73947916875719
2025-11-27,66.15490221713343
2025-11-28,83.54696934053523
2025-11-29,42.31897863669906
2025-11-30,59.818897620048205
2025-12-01,60.239542344289966
2025-12-02,90.26128634862671
2025-12-03,244.39895017380394
2025-12-04,81.17457154149083
2025-12-05,141.7298111875877
2025-12-06,27.831825340564038
2025-12-07,65.34262018163861
2025-12-08,64.37317282523986
2025-12-09,82.11112846345479
2025-12-10,54.82638370528943
2025-12-11,64.8968741292544
2025-12-12,66.34821115461011
2025-12-13,56.59981018517314
2025-12-14,30.219861299301595
2025-12-15,51.8695687973987
2025-12-16,74.1932903512045
2025-12-17,64.4230619451758
2025-12-18,88.87122566713342
2025-12-19,82.36690814081436
2025-12-20,40.981753064166405
2025-12-21,31.892383189058688
2025-12-22,35.073006927630665
2025-12-23,31.98085365937854
2025-12-24,41.5261664160685
2025-12-25,54.197937851093485
2025-12-26,43.60319120839982
2025-12-27,63.97067360509587
2025-12-28,49.98370353073058
2025-12-29,82.98548614343665
2025-12-30,62.38427276294695
2025-12-31,47.40515733835053
