"Name","Created","batch_size","dense_layers","dropout","latent_dim","learning_rate","best_val_smape","val_smape","State","Notes","User","Tags","Runtime","Sweep","fe_input_size","max_epochs","num_combinations","patience","price_zone","train_samples","val_samples","best_epoch","epoch","epochs_trained","train_smape","combination"
"DK1_latentdim48_dense3_lr0.001_batchsize64_dropout0.0_comb055","2026-05-09T13:07:30.000Z","64","3","0","48","0.001","69.9173583984375","71.63357543945312","finished","-","","autoencoder, feature-encoder, hyperparameter-search, smape","27","","33","60","80","10","DK1","20649","2295","35","45","45","61.81338002585774","55"
"DK1_latentdim33_dense1_lr0.0005_batchsize64_dropout0.0_comb004","2026-05-09T12:33:48.000Z","64","1","0","33","0.0005","70.40357971191406","73.1319580078125","finished","-","","autoencoder, feature-encoder, hyperparameter-search, smape","14","","33","60","80","10","DK1","20649","2295","22","32","32","82.174913176073","4"
"DK1_latentdim16_dense2_lr0.001_batchsize64_dropout0.0_comb035","2026-05-09T10:26:05.000Z","64","2","0","16","0.001","70.77677154541016","72.07227325439453","finished","-","","autoencoder, feature-encoder, hyperparameter-search, smape","29","","33","60","96","10","DK1","20649","2295","47","57","57","59.25417695178336","35"
"DK1_latentdim33_dense3_lr0.0005_batchsize32_dropout0.0_comb017","2026-05-09T12:42:06.000Z","32","3","0","33","0.0005","70.82373046875","77.29011535644531","finished","-","","autoencoder, feature-encoder, hyperparameter-search, smape","37","","33","60","80","10","DK1","20649","2295","23","33","33","64.44601210130627","17"
"DK1_latentdim24_dense3_lr0.0005_batchsize32_dropout0.0_comb069","2026-05-09T10:46:40.000Z","32","3","0","24","0.0005","71.44320678710938","72.52616119384766","finished","-","","autoencoder, feature-encoder, hyperparameter-search, smape","43","","33","60","96","10","DK1","20649","2295","28","38","38","67.11801026406303","69"
"DK1_latentdim33_dense3_lr0.001_batchsize32_dropout0.0_comb013","2026-05-09T12:39:04.000Z","32","3","0","33","0.001","72.32679748535156","74.37670135498047","finished","-","","autoencoder, feature-encoder, hyperparameter-search, smape","66","","33","60","80","10","DK1","20649","2295","57","60","60","64.05200331720405","13"
"DK1_latentdim33_dense3_lr0.001_batchsize64_dropout0.0_comb015","2026-05-09T12:41:07.000Z","64","3","0","33","0.001","72.40817260742188","75.51591491699219","finished","-","","autoencoder, feature-encoder, hyperparameter-search, smape","23","","33","60","80","10","DK1","20649","2295","27","37","37","65.80049882067985","15"
"DK1_latentdim48_dense3_lr0.0005_batchsize64_dropout0.0_comb059","2026-05-09T13:10:28.000Z","64","3","0","48","0.0005","72.54108428955078","76.56834411621094","finished","-","","autoencoder, feature-encoder, hyperparameter-search, smape","27","","33","60","80","10","DK1","20649","2295","33","43","43","67.03767497768344","59"
"DK1_latentdim38_dense3_lr0.0005_batchsize64_dropout0.0_comb039","2026-05-09T12:57:08.000Z","64","3","0","38","0.0005","72.9298095703125","75.03289031982422","finished","-","","autoencoder, feature-encoder, hyperparameter-search, smape","25","","33","60","80","10","DK1","20649","2295","31","41","41","61.97125052815251","39"
"DK1_latentdim32_dense3_lr0.0005_batchsize32_dropout0.0_comb093","2026-05-09T11:02:03.000Z","32","3","0","32","0.0005","72.94386291503906","74.15792083740234","finished","-","","autoencoder, feature-encoder, hyperparameter-search, smape","66","","33","60","96","10","DK1","20649","2295","57","60","60","56.76135044275053","93"
"DK1_latentdim38_dense3_lr0.0005_batchsize32_dropout0.0_comb037","2026-05-09T12:55:06.000Z","32","3","0","38","0.0005","73.03900909423828","78.03025817871094","finished","-","","autoencoder, feature-encoder, hyperparameter-search, smape","67","","33","60","80","10","DK1","20649","2295","59","60","60","62.64587616108519","37"
"DK1_latentdim64_dense2_lr0.0005_batchsize32_dropout0.2_comb070","2026-05-09T13:15:52.000Z","32","2","0.2","64","0.0005","73.49384307861328","74.04812622070312","finished","-","","autoencoder, feature-encoder, hyperparameter-search, smape","54","","33","60","80","10","DK1","20649","2295","44","54","54","70.39399548580772","70"
"DK1_latentdim64_dense2_lr0.001_batchsize64_dropout0.2_comb068","2026-05-09T13:14:36.000Z","64","2","0.2","64","0.001","73.66533660888672","75.76871490478516","finished","-","","autoencoder, feature-encoder, hyperparameter-search, smape","31","","33","60","80","10","DK1","20649","2295","49","59","59","76.1866655615461","68"
"DK1_latentdim24_dense3_lr0.001_batchsize32_dropout0.0_comb065","2026-05-09T10:43:51.000Z","32","3","0","24","0.001","73.73531341552734","74.96027374267578","finished","-","","autoencoder, feature-encoder, hyperparameter-search, smape","35","","33","60","96","10","DK1","20649","2295","21","31","31","66.98472341885876","65"
"DK1_latentdim32_dense3_lr0.001_batchsize64_dropout0.0_comb091","2026-05-09T11:00:47.000Z","64","3","0","32","0.001","74.36180877685547","74.36180877685547","finished","-","","autoencoder, feature-encoder, hyperparameter-search, smape","36","","33","60","96","10","DK1","20649","2295","60","60","60","61.205462783482794","91"
"DK1_latentdim64_dense2_lr0.0005_batchsize64_dropout0.2_comb072","2026-05-09T13:17:18.000Z","64","2","0.2","64","0.0005","74.87210845947266","75.5585708618164","finished","-","","autoencoder, feature-encoder, hyperparameter-search, smape","30","","33","60","80","10","DK1","20649","2295","47","57","57","68.96744720411743","72"
"DK1_latentdim38_dense3_lr0.001_batchsize32_dropout0.0_comb033","2026-05-09T12:51:51.000Z","32","3","0","38","0.001","74.93274688720703","76.21784973144531","finished","-","","autoencoder, feature-encoder, hyperparameter-search, smape","67","","33","60","80","10","DK1","20649","2295","57","60","60","60.53616126919678","33"
"DK1_latentdim16_dense3_lr0.001_batchsize32_dropout0.0_comb041","2026-05-09T10:29:17.000Z","32","3","0","16","0.001","74.95035552978516","75.82316589355469","finished","-","","autoencoder, feature-encoder, hyperparameter-search, smape","69","","33","60","96","10","DK1","20649","2295","57","60","60","63.94709313100336","41"
"DK1_latentdim33_dense3_lr0.0005_batchsize64_dropout0.0_comb019","2026-05-09T12:43:40.000Z","64","3","0","33","0.0005","74.99969482421875","76.28440856933594","finished","-","","autoencoder, feature-encoder, hyperparameter-search, smape","21","","33","60","80","10","DK1","20649","2295","25","35","35","63.66599583109097","19"
"DK1_latentdim64_dense3_lr0.001_batchsize64_dropout0.0_comb075","2026-05-09T13:19:41.000Z","64","3","0","64","0.001","75.13182830810547","79.16146087646484","finished","-","","autoencoder, feature-encoder, hyperparameter-search, smape","16","","33","60","80","10","DK1","20649","2295","14","24","24","63.7366949146377","75"
"DK1_latentdim33_dense2_lr0.0005_batchsize64_dropout0.0_comb011","2026-05-09T12:38:16.000Z","64","2","0","33","0.0005","75.56739044189453","76.58148956298828","finished","-","","autoencoder, feature-encoder, hyperparameter-search, smape","15","","33","60","80","10","DK1","20649","2295","18","28","28","65.17543813982984","11"
"DK1_latentdim16_dense3_lr0.001_batchsize64_dropout0.0_comb043","2026-05-09T10:31:42.000Z","64","3","0","16","0.001","75.75897979736328","79.3518295288086","finished","-","","autoencoder, feature-encoder, hyperparameter-search, smape","36","","33","60","96","10","DK1","20649","2295","57","60","60","70.6371994490963","43"
"DK1_latentdim64_dense3_lr0.0005_batchsize64_dropout0.0_comb079","2026-05-09T13:22:52.000Z","64","3","0","64","0.0005","76.10567474365234","82.66641235351562","finished","-","","autoencoder, feature-encoder, hyperparameter-search, smape","16","","33","60","80","10","DK1","20649","2295","13","23","23","67.30549020442432","79"
"DK1_latentdim32_dense2_lr0.0005_batchsize32_dropout0.2_comb086","2026-05-09T10:56:24.000Z","32","2","0.2","32","0.0005","76.49166107177734","76.49166107177734","finished","-","","autoencoder, feature-encoder, hyperparameter-search, smape","58","","33","60","96","10","DK1","20649","2295","60","60","60","74.05646034217102","86"
"DK1_latentdim38_dense2_lr0.0005_batchsize32_dropout0.2_comb030","2026-05-09T12:49:50.000Z","32","2","0.2","38","0.0005","76.70502471923828","78.74935913085938","finished","-","","autoencoder, feature-encoder, hyperparameter-search, smape","57","","33","60","80","10","DK1","20649","2295","47","57","57","73.0288658260192","30"
"DK1_latentdim48_dense2_lr0.001_batchsize64_dropout0.2_comb048","2026-05-09T13:02:04.000Z","64","2","0.2","48","0.001","76.80115509033203","76.97628784179688","finished","-","","autoencoder, feature-encoder, hyperparameter-search, smape","32","","33","60","80","10","DK1","20649","2295","56","60","60","70.37995046137287","48"
"DK1_latentdim16_dense2_lr0.0005_batchsize32_dropout0.0_comb037","2026-05-09T10:27:06.000Z","32","2","0","16","0.0005","77.29642486572266","81.22169494628906","finished","-","","autoencoder, feature-encoder, hyperparameter-search, smape","27","","33","60","96","10","DK1","20649","2295","18","28","28","68.47303807993791","37"
"DK1_latentdim33_dense2_lr0.001_batchsize64_dropout0.2_comb008","2026-05-09T12:36:01.000Z","64","2","0.2","33","0.001","77.30707550048828","79.2574462890625","finished","-","","autoencoder, feature-encoder, hyperparameter-search, smape","30","","33","60","80","10","DK1","20649","2295","47","57","57","72.69641507742206","8"
"DK1_latentdim16_dense3_lr0.0005_batchsize64_dropout0.0_comb047","2026-05-09T10:34:08.000Z","64","3","0","16","0.0005","77.50115966796875","93.23690795898438","finished","-","","autoencoder, feature-encoder, hyperparameter-search, smape","32","","33","60","96","10","DK1","20649","2295","42","52","52","71.92049915797939","47"
"DK1_latentdim32_dense2_lr0.0005_batchsize64_dropout0.2_comb088","2026-05-09T10:57:55.000Z","64","2","0.2","32","0.0005","77.6229019165039","79.53224182128906","finished","-","","autoencoder, feature-encoder, hyperparameter-search, smape","35","","33","60","96","10","DK1","20649","2295","59","60","60","74.76693555518939","88"
"DK1_latentdim48_dense2_lr0.001_batchsize32_dropout0.2_comb046","2026-05-09T13:00:32.000Z","32","2","0.2","48","0.001","77.88243103027344","77.88243103027344","finished","-","","autoencoder, feature-encoder, hyperparameter-search, smape","60","","33","60","80","10","DK1","20649","2295","60","60","60","71.49804849890363","46"
"DK1_latentdim48_dense2_lr0.0005_batchsize32_dropout0.2_comb050","2026-05-09T13:03:25.000Z","32","2","0.2","48","0.0005","77.9189682006836","77.92023468017578","finished","-","","autoencoder, feature-encoder, hyperparameter-search, smape","45","","33","60","80","10","DK1","20649","2295","36","46","46","73.44696741724162","50"
"DK1_latentdim24_dense2_lr0.001_batchsize32_dropout0.2_comb058","2026-05-09T10:39:09.000Z","32","2","0.2","24","0.001","78.16463470458984","79.6130142211914","finished","-","","autoencoder, feature-encoder, hyperparameter-search, smape","58","","33","60","96","10","DK1","20649","2295","56","60","60","78.15039823077412","58"
"DK1_latentdim24_dense1_lr0.0005_batchsize64_dropout0.2_comb056","2026-05-09T10:38:02.000Z","64","1","0.2","24","0.0005","78.35938262939453","93.3199462890625","finished","-","","autoencoder, feature-encoder, hyperparameter-search, smape","9","","33","60","96","10","DK1","20649","2295","11","21","21","96.96028945025276","56"
"DK1_latentdim24_dense1_lr0.0005_batchsize64_dropout0.0_comb055","2026-05-09T10:37:52.000Z","64","1","0","24","0.0005","78.35938262939453","93.3199462890625","finished","-","","autoencoder, feature-encoder, hyperparameter-search, smape","9","","33","60","96","10","DK1","20649","2295","11","21","21","96.96028945025276","55"
"DK1_latentdim64_dense2_lr0.001_batchsize32_dropout0.2_comb066","2026-05-09T13:13:39.000Z","32","2","0.2","64","0.001","78.7254638671875","80.64550018310547","finished","-","","autoencoder, feature-encoder, hyperparameter-search, smape","38","","33","60","80","10","DK1","20649","2295","28","38","38","74.39504350597275","66"
"DK1_latentdim32_dense2_lr0.001_batchsize64_dropout0.2_comb084","2026-05-09T10:55:16.000Z","64","2","0.2","32","0.001","78.83155059814453","82.82174682617188","finished","-","","autoencoder, feature-encoder, hyperparameter-search, smape","28","","33","60","96","10","DK1","20649","2295","41","51","51","74.97819082065263","84"
"DK1_latentdim33_dense2_lr0.001_batchsize32_dropout0.2_comb006","2026-05-09T12:34:49.000Z","32","2","0.2","33","0.001","78.8471908569336","79.76337432861328","finished","-","","autoencoder, feature-encoder, hyperparameter-search, smape","47","","33","60","80","10","DK1","20649","2295","39","49","49","74.1684596058754","6"
"DK1_latentdim38_dense2_lr0.001_batchsize64_dropout0.2_comb028","2026-05-09T12:48:21.000Z","64","2","0.2","38","0.001","78.95073699951172","82.314697265625","finished","-","","autoencoder, feature-encoder, hyperparameter-search, smape","32","","33","60","80","10","DK1","20649","2295","57","60","60","73.08793085056931","28"
"DK1_latentdim16_dense3_lr0.0005_batchsize32_dropout0.0_comb045","2026-05-09T10:32:42.000Z","32","3","0","16","0.0005","79.18000030517578","82.19819641113281","finished","-","","autoencoder, feature-encoder, hyperparameter-search, smape","49","","33","60","96","10","DK1","20649","2295","33","43","43","68.81037747527793","45"
"DK1_latentdim38_dense2_lr0.0005_batchsize64_dropout0.2_comb032","2026-05-09T12:51:19.000Z","64","2","0.2","38","0.0005","79.61114501953125","80.7686767578125","finished","-","","autoencoder, feature-encoder, hyperparameter-search, smape","31","","33","60","80","10","DK1","20649","2295","58","60","60","75.46757521496468","32"
"DK1_latentdim32_dense2_lr0.001_batchsize32_dropout0.2_comb082","2026-05-09T10:53:49.000Z","32","2","0.2","32","0.001","80.35506439208984","81.12092590332031","finished","-","","autoencoder, feature-encoder, hyperparameter-search, smape","56","","33","60","96","10","DK1","20649","2295","47","57","57","75.4147723053262","82"
"DK1_latentdim32_dense1_lr0.0005_batchsize64_dropout0.0_comb079","2026-05-09T10:52:42.000Z","64","1","0","32","0.0005","80.49360656738281","89.10395812988281","finished","-","","autoencoder, feature-encoder, hyperparameter-search, smape","10","","33","60","96","10","DK1","20649","2295","12","22","22","93.50208346245827","79"
"DK1_latentdim32_dense1_lr0.0005_batchsize64_dropout0.2_comb080","2026-05-09T10:52:53.000Z","64","1","0.2","32","0.0005","80.49360656738281","89.10395812988281","finished","-","","autoencoder, feature-encoder, hyperparameter-search, smape","10","","33","60","96","10","DK1","20649","2295","12","22","22","93.50208346245827","80"
"DK1_latentdim24_dense2_lr0.0005_batchsize32_dropout0.2_comb062","2026-05-09T10:42:03.000Z","32","2","0.2","24","0.0005","80.75328063964844","81.7218017578125","finished","-","","autoencoder, feature-encoder, hyperparameter-search, smape","58","","33","60","96","10","DK1","20649","2295","49","59","59","76.91593248113391","62"
"DK1_latentdim8_dense2_lr0.001_batchsize64_dropout0.0_comb011","2026-05-09T10:09:04.000Z","64","2","0","8","0.001","81.25210571289062","81.37938690185547","finished","-","","autoencoder, feature-encoder, hyperparameter-search, smape","28","","33","60","96","10","DK1","20649","2295","45","55","55","70.95284816871856","11"
"DK1_latentdim32_dense3_lr0.0005_batchsize64_dropout0.0_comb095","2026-05-09T11:04:23.000Z","64","3","0","32","0.0005","81.51693725585938","82.8319091796875","finished","-","","autoencoder, feature-encoder, hyperparameter-search, smape","22","","33","60","96","10","DK1","20649","2295","25","35","35","76.09547310938407","95"
"DK1_latentdim48_dense2_lr0.0005_batchsize64_dropout0.2_comb052","2026-05-09T13:04:42.000Z","64","2","0.2","48","0.0005","81.79263305664062","84.34712219238281","finished","-","","autoencoder, feature-encoder, hyperparameter-search, smape","24","","33","60","80","10","DK1","20649","2295","28","38","38","77.63748572854435","52"
"DK1_latentdim38_dense2_lr0.001_batchsize32_dropout0.2_comb026","2026-05-09T12:47:17.000Z","32","2","0.2","38","0.001","82.17171478271484","84.49834442138672","finished","-","","autoencoder, feature-encoder, hyperparameter-search, smape","32","","33","60","80","10","DK1","20649","2295","22","32","32","76.84882424416557","26"
"DK1_latentdim8_dense2_lr0.001_batchsize32_dropout0.0_comb009","2026-05-09T10:07:44.000Z","32","2","0","8","0.001","82.2108154296875","83.69183349609375","finished","-","","autoencoder, feature-encoder, hyperparameter-search, smape","33","","33","60","96","10","DK1","20649","2295","24","34","34","71.52436737084167","9"
"DK1_latentdim64_dense3_lr0.001_batchsize32_dropout0.2_comb074","2026-05-09T13:18:49.000Z","32","3","0.2","64","0.001","82.87431335449219","85.6132583618164","finished","-","","autoencoder, feature-encoder, hyperparameter-search, smape","52","","33","60","80","10","DK1","20649","2295","31","41","41","80.54856832403885","74"
"DK1_latentdim8_dense2_lr0.0005_batchsize32_dropout0.0_comb013","2026-05-09T10:10:00.000Z","32","2","0","8","0.0005","83.14741516113281","83.3365707397461","finished","-","","autoencoder, feature-encoder, hyperparameter-search, smape","57","","33","60","96","10","DK1","20649","2295","58","60","60","75.37813238610424","13"
"DK1_latentdim64_dense3_lr0.0005_batchsize32_dropout0.2_comb078","2026-05-09T13:21:37.000Z","32","3","0.2","64","0.0005","83.15452575683594","83.15452575683594","finished","-","","autoencoder, feature-encoder, hyperparameter-search, smape","75","","33","60","80","10","DK1","20649","2295","60","60","60","76.47820139078902","78"
"DK1_latentdim64_dense3_lr0.001_batchsize64_dropout0.2_comb076","2026-05-09T13:19:58.000Z","64","3","0.2","64","0.001","83.35149383544922","84.01312255859375","finished","-","","autoencoder, feature-encoder, hyperparameter-search, smape","40","","33","60","80","10","DK1","20649","2295","54","60","60","79.8613619021956","76"
"DK1_latentdim33_dense2_lr0.0005_batchsize32_dropout0.2_comb010","2026-05-09T12:37:26.000Z","32","2","0.2","33","0.0005","83.7744140625","85.34342193603516","finished","-","","autoencoder, feature-encoder, hyperparameter-search, smape","49","","33","60","80","10","DK1","20649","2295","41","51","51","76.65516243335263","10"
"DK1_latentdim24_dense2_lr0.001_batchsize64_dropout0.2_comb060","2026-05-09T10:40:39.000Z","64","2","0.2","24","0.001","83.83345031738281","88.12075805664062","finished","-","","autoencoder, feature-encoder, hyperparameter-search, smape","26","","33","60","96","10","DK1","20649","2295","38","48","48","88.59495542071552","60"
"DK1_latentdim33_dense2_lr0.0005_batchsize64_dropout0.2_comb012","2026-05-09T12:38:32.000Z","64","2","0.2","33","0.0005","84.21771240234375","85.72747039794922","finished","-","","autoencoder, feature-encoder, hyperparameter-search, smape","31","","33","60","80","10","DK1","20649","2295","56","60","60","78.28193867686363","12"
"DK1_latentdim8_dense2_lr0.0005_batchsize64_dropout0.0_comb015","2026-05-09T10:12:05.000Z","64","2","0","8","0.0005","84.32723236083984","85.68582916259766","finished","-","","autoencoder, feature-encoder, hyperparameter-search, smape","30","","33","60","96","10","DK1","20649","2295","59","60","60","79.74307881641683","15"
"DK1_latentdim16_dense2_lr0.001_batchsize32_dropout0.2_comb034","2026-05-09T10:25:02.000Z","32","2","0.2","16","0.001","84.3306655883789","85.58853912353516","finished","-","","autoencoder, feature-encoder, hyperparameter-search, smape","63","","33","60","96","10","DK1","20649","2295","58","60","60","82.63957378517364","34"
"DK1_latentdim48_dense3_lr0.001_batchsize64_dropout0.2_comb056","2026-05-09T13:07:58.000Z","64","3","0.2","48","0.001","84.95811462402344","86.46221923828125","finished","-","","autoencoder, feature-encoder, hyperparameter-search, smape","31","","33","60","80","10","DK1","20649","2295","36","46","46","80.34756188643605","56"
"DK1_latentdim8_dense1_lr0.001_batchsize32_dropout0.0_comb001","2026-05-09T10:05:13.000Z","32","1","0","8","0.001","85.12357330322266","86.64371490478516","finished","-","","autoencoder, feature-encoder, hyperparameter-search, smape","26","","33","60","96","10","DK1","20649","2295","20","30","30","79.58482150618137","1"
"DK1_latentdim8_dense1_lr0.001_batchsize32_dropout0.2_comb002","2026-05-09T10:05:40.000Z","32","1","0.2","8","0.001","85.12357330322266","86.64371490478516","finished","-","","autoencoder, feature-encoder, hyperparameter-search, smape","22","","33","60","96","10","DK1","20649","2295","20","30","30","79.58482150618137","2"
"DK1_latentdim48_dense3_lr0.001_batchsize32_dropout0.2_comb054","2026-05-09T13:06:15.000Z","32","3","0.2","48","0.001","85.73930358886719","87.61434173583984","finished","-","","autoencoder, feature-encoder, hyperparameter-search, smape","74","","33","60","80","10","DK1","20649","2295","56","60","60","80.46202427536342","54"
"DK1_latentdim48_dense3_lr0.0005_batchsize32_dropout0.2_comb058","2026-05-09T13:09:37.000Z","32","3","0.2","48","0.0005","85.93353271484375","88.42747497558594","finished","-","","autoencoder, feature-encoder, hyperparameter-search, smape","50","","33","60","80","10","DK1","20649","2295","30","40","40","80.91043472290039","58"
"DK1_latentdim16_dense2_lr0.0005_batchsize64_dropout0.2_comb040","2026-05-09T10:28:59.000Z","64","2","0.2","16","0.0005","86.04682159423828","87.33721923828125","finished","-","","autoencoder, feature-encoder, hyperparameter-search, smape","18","","33","60","96","10","DK1","20649","2295","21","31","31","93.50269249127746","40"
"DK1_latentdim48_dense3_lr0.0005_batchsize64_dropout0.2_comb060","2026-05-09T13:10:56.000Z","64","3","0.2","48","0.0005","86.05431365966797","86.05431365966797","finished","-","","autoencoder, feature-encoder, hyperparameter-search, smape","39","","33","60","80","10","DK1","20649","2295","60","60","60","79.62434016366493","60"
"DK1_latentdim33_dense3_lr0.001_batchsize32_dropout0.2_comb014","2026-05-09T12:40:11.000Z","32","3","0.2","33","0.001","86.27828216552734","88.43665313720703","finished","-","","autoencoder, feature-encoder, hyperparameter-search, smape","55","","33","60","80","10","DK1","20649","2295","35","45","45","85.3991411640179","14"
"DK1_latentdim16_dense2_lr0.001_batchsize64_dropout0.2_comb036","2026-05-09T10:26:35.000Z","64","2","0.2","16","0.001","86.51660919189453","87.44745635986328","finished","-","","autoencoder, feature-encoder, hyperparameter-search, smape","30","","33","60","96","10","DK1","20649","2295","48","58","58","82.81740749583525","36"
"DK1_latentdim32_dense1_lr0.001_batchsize64_dropout0.0_comb075","2026-05-09T10:50:58.000Z","64","1","0","32","0.001","86.83930969238281","104.63500213623048","finished","-","","autoencoder, feature-encoder, hyperparameter-search, smape","18","","33","60","96","10","DK1","20649","2295","34","44","44","100.9343845615446","75"
"DK1_latentdim32_dense1_lr0.001_batchsize64_dropout0.2_comb076","2026-05-09T10:51:16.000Z","64","1","0.2","32","0.001","86.83930969238281","104.63500213623048","finished","-","","autoencoder, feature-encoder, hyperparameter-search, smape","18","","33","60","96","10","DK1","20649","2295","34","44","44","100.9343845615446","76"
"DK1_latentdim64_dense3_lr0.0005_batchsize64_dropout0.2_comb080","2026-05-09T13:23:09.000Z","64","3","0.2","64","0.0005","87.27912902832031","87.95818328857422","finished","-","","autoencoder, feature-encoder, hyperparameter-search, smape","34","","33","60","80","10","DK1","20649","2295","42","52","52","79.79597976259403","80"
"DK1_latentdim38_dense3_lr0.0005_batchsize64_dropout0.2_comb040","2026-05-09T12:57:34.000Z","64","3","0.2","38","0.0005","87.31767272949219","88.01261138916016","finished","-","","autoencoder, feature-encoder, hyperparameter-search, smape","39","","33","60","80","10","DK1","20649","2295","58","60","60","84.30636783280978","40"
"DK1_latentdim8_dense1_lr0.0005_batchsize32_dropout0.2_comb006","2026-05-09T10:06:52.000Z","32","1","0.2","8","0.0005","87.320556640625","88.59014129638672","finished","-","","autoencoder, feature-encoder, hyperparameter-search, smape","26","","33","60","96","10","DK1","20649","2295","26","36","36","86.82358930133076","6"
"DK1_latentdim8_dense1_lr0.0005_batchsize32_dropout0.0_comb005","2026-05-09T10:06:25.000Z","32","1","0","8","0.0005","87.320556640625","88.59014129638672","finished","-","","autoencoder, feature-encoder, hyperparameter-search, smape","27","","33","60","96","10","DK1","20649","2295","26","36","36","86.82358930133076","5"
"DK1_latentdim8_dense3_lr0.001_batchsize32_dropout0.0_comb017","2026-05-09T10:13:09.000Z","32","3","0","8","0.001","87.53813934326172","90.15459442138672","finished","-","","autoencoder, feature-encoder, hyperparameter-search, smape","79","","33","60","96","10","DK1","20649","2295","58","60","60","86.92553115703004","17"
"DK1_latentdim33_dense3_lr0.0005_batchsize32_dropout0.2_comb018","2026-05-09T12:42:44.000Z","32","3","0.2","33","0.0005","87.55530548095703","88.30996704101562","finished","-","","autoencoder, feature-encoder, hyperparameter-search, smape","55","","33","60","80","10","DK1","20649","2295","31","41","41","85.00636232452865","18"
"DK1_latentdim16_dense2_lr0.0005_batchsize32_dropout0.2_comb038","2026-05-09T10:27:34.000Z","32","2","0.2","16","0.0005","87.77140808105469","87.90232849121094","finished","-","","autoencoder, feature-encoder, hyperparameter-search, smape","54","","33","60","96","10","DK1","20649","2295","44","54","54","85.03359233041297","38"
"DK1_latentdim8_dense1_lr0.0005_batchsize64_dropout0.2_comb008","2026-05-09T10:07:32.000Z","64","1","0.2","8","0.0005","89.127197265625","97.57689666748048","finished","-","","autoencoder, feature-encoder, hyperparameter-search, smape","11","","33","60","96","10","DK1","20649","2295","19","29","29","93.88951528921216","8"
"DK1_latentdim8_dense1_lr0.0005_batchsize64_dropout0.0_comb007","2026-05-09T10:07:19.000Z","64","1","0","8","0.0005","89.127197265625","97.57689666748048","finished","-","","autoencoder, feature-encoder, hyperparameter-search, smape","12","","33","60","96","10","DK1","20649","2295","19","29","29","93.88951528921216","7"
"DK1_latentdim33_dense3_lr0.001_batchsize64_dropout0.2_comb016","2026-05-09T12:41:30.000Z","64","3","0.2","33","0.001","89.67059326171875","90.18598175048828","finished","-","","autoencoder, feature-encoder, hyperparameter-search, smape","35","","33","60","80","10","DK1","20649","2295","43","53","53","85.11162184487924","16"
"DK1_latentdim24_dense3_lr0.0005_batchsize32_dropout0.2_comb070","2026-05-09T10:47:24.000Z","32","3","0.2","24","0.0005","90.24249267578124","90.24249267578124","finished","-","","autoencoder, feature-encoder, hyperparameter-search, smape","73","","33","60","96","10","DK1","20649","2295","60","60","60","87.63629551937706","70"
"DK1_latentdim8_dense3_lr0.001_batchsize64_dropout0.0_comb019","2026-05-09T10:15:22.000Z","64","3","0","8","0.001","91.252685546875","92.64600372314452","finished","-","","autoencoder, feature-encoder, hyperparameter-search, smape","38","","33","60","96","10","DK1","20649","2295","50","60","60","84.0279759976886","19"
"DK1_latentdim24_dense2_lr0.0005_batchsize64_dropout0.2_comb064","2026-05-09T10:43:33.000Z","64","2","0.2","24","0.0005","91.25657653808594","92.27850341796876","finished","-","","autoencoder, feature-encoder, hyperparameter-search, smape","17","","33","60","96","10","DK1","20649","2295","21","31","31","91.2889524524795","64"
"DK1_latentdim64_dense1_lr0.0005_batchsize64_dropout0.0_comb064","2026-05-09T13:12:28.000Z","64","1","0","64","0.0005","91.66381072998048","116.33794403076172","finished","-","","autoencoder, feature-encoder, hyperparameter-search, smape","17","","33","60","80","10","DK1","20649","2295","31","41","41","116.07428080083416","64"
"DK1_latentdim32_dense3_lr0.001_batchsize32_dropout0.2_comb090","2026-05-09T10:59:39.000Z","32","3","0.2","32","0.001","92.06893157958984","93.82500457763672","finished","-","","autoencoder, feature-encoder, hyperparameter-search, smape","67","","33","60","96","10","DK1","20649","2295","45","55","55","83.92160704999516","90"
"DK1_latentdim38_dense3_lr0.0005_batchsize32_dropout0.2_comb038","2026-05-09T12:56:14.000Z","32","3","0.2","38","0.0005","92.24932861328124","92.71696472167967","finished","-","","autoencoder, feature-encoder, hyperparameter-search, smape","53","","33","60","80","10","DK1","20649","2295","33","43","43","85.00982777031582","38"
"DK1_latentdim33_dense3_lr0.0005_batchsize64_dropout0.2_comb020","2026-05-09T12:44:02.000Z","64","3","0.2","33","0.0005","93.21417999267578","93.76243591308594","finished","-","","autoencoder, feature-encoder, hyperparameter-search, smape","40","","33","60","80","10","DK1","20649","2295","57","60","60","90.8536407187258","20"
"DK1_latentdim38_dense3_lr0.001_batchsize32_dropout0.2_comb034","2026-05-09T12:52:59.000Z","32","3","0.2","38","0.001","93.5532684326172","94.61793518066406","finished","-","","autoencoder, feature-encoder, hyperparameter-search, smape","50","","33","60","80","10","DK1","20649","2295","31","41","41","84.52580707656341","34"
"DK1_latentdim32_dense3_lr0.001_batchsize64_dropout0.2_comb092","2026-05-09T11:01:23.000Z","64","3","0.2","32","0.001","93.62882232666016","94.56981658935548","finished","-","","autoencoder, feature-encoder, hyperparameter-search, smape","39","","33","60","96","10","DK1","20649","2295","59","60","60","86.32761416125224","92"
